Date,Open,High,Low,Close,Adj Close,Volume
2016-11-10,217.300003,218.309998,215.220001,216.919998,202.544296,172113300
2016-11-11,216.080002,216.699997,215.320007,216.419998,202.077454,100552700
2016-11-14,217.029999,217.270004,215.720001,216.589996,202.236176,94580000
2016-11-15,217.039993,218.279999,216.800003,218.279999,203.814178,91652600
2016-11-16,217.559998,218.139999,217.419998,217.869995,203.431366,65617700
2016-11-17,218.050003,219.059998,217.919998,218.990005,204.477142,69797200
2016-11-18,219.070007,219.270004,218.289993,218.500000,204.019608,86265800
2016-11-21,219.169998,220.179993,219.000000,220.149994,205.560242,72402600
2016-11-22,220.509995,220.789993,219.729996,220.580002,205.961761,67429000
2016-11-23,219.979996,220.759995,219.750000,220.699997,206.073807,56620200
2016-11-25,221.100006,221.559998,221.009995,221.520004,206.839462,37872300
2016-11-28,221.160004,221.479996,220.360001,220.479996,205.868362,76572500
2016-11-29,220.520004,221.440002,220.169998,220.910004,206.269852,69886700
2016-11-30,221.630005,221.820007,220.309998,220.380005,205.775024,113291800
2016-12-01,220.729996,220.729996,219.149994,219.570007,205.018677,79040500
2016-12-02,219.669998,220.250000,219.259995,219.679993,205.121384,74840300
2016-12-05,220.649994,221.399994,220.419998,221.000000,206.353928,67837800
2016-12-06,221.220001,221.740005,220.660004,221.699997,207.007538,59877400
2016-12-07,221.520004,224.669998,221.380005,224.600006,209.715347,110738100
2016-12-08,224.570007,225.699997,224.259995,225.149994,210.228882,99714400
2016-12-09,225.410004,226.529999,225.369995,226.509995,211.498764,88005800
2016-12-12,226.399994,226.960007,225.759995,226.250000,211.255997,102016100
2016-12-13,227.020004,228.339996,227.000000,227.759995,212.665939,110477500
2016-12-14,227.410004,228.229996,225.369995,225.880005,210.910522,142501800
2016-12-15,226.160004,227.809998,225.889999,226.809998,211.778885,124972600
2016-12-16,226.009995,226.080002,224.669998,225.039993,211.364670,156420200
2016-12-19,225.250000,226.020004,225.080002,225.529999,211.824890,90341100
2016-12-20,226.149994,226.570007,225.880005,226.399994,212.642044,89838800
2016-12-21,226.250000,226.449997,225.770004,225.770004,212.050323,67909000
2016-12-22,225.600006,225.740005,224.919998,225.380005,211.683990,56219100
2016-12-23,225.429993,225.720001,225.210007,225.710007,211.993973,36697800
2016-12-27,226.020004,226.729996,226.000000,226.270004,212.519958,42672500
2016-12-28,226.570007,226.589996,224.270004,224.399994,210.763565,64095000
2016-12-29,224.479996,224.889999,223.839996,224.350006,210.716599,48696100
2016-12-30,224.729996,224.830002,222.729996,223.529999,209.946442,108998300
2017-01-03,225.039993,225.830002,223.880005,225.240005,211.552551,91366500
2017-01-04,225.619995,226.750000,225.610001,226.580002,212.811111,78744400
2017-01-05,226.270004,226.580002,225.479996,226.399994,212.642044,78379000
2017-01-06,226.529999,227.750000,225.899994,227.210007,213.402817,71559900
2017-01-09,226.910004,227.070007,226.419998,226.460007,212.698441,46939700
2017-01-10,226.479996,227.449997,226.009995,226.460007,212.698441,63771900
2017-01-11,226.360001,227.100006,225.589996,227.100006,213.299500,74650000
2017-01-12,226.500000,226.750000,224.960007,226.529999,212.764145,72113200
2017-01-13,226.729996,227.399994,226.690002,227.050003,213.252518,62717900
2017-01-17,226.309998,226.779999,225.800003,226.250000,212.501144,61240800
2017-01-18,226.539993,226.800003,225.899994,226.750000,212.970779,54793300
2017-01-19,226.839996,227.000000,225.410004,225.910004,212.181824,66608800
2017-01-20,226.699997,227.309998,225.970001,226.740005,212.961365,129168600
2017-01-23,226.740005,226.809998,225.270004,226.149994,212.407181,75061600
2017-01-24,226.399994,228.080002,226.270004,227.600006,213.769119,95555300
2017-01-25,228.699997,229.570007,228.509995,229.570007,215.619400,84437700
2017-01-26,229.399994,229.710007,229.009995,229.330002,215.394012,59970700
2017-01-27,229.419998,229.589996,228.759995,228.970001,215.055878,59711100
2017-01-30,228.169998,228.199997,226.410004,227.550003,213.722153,79737300
2017-01-31,226.979996,227.600006,226.320007,227.529999,213.703400,75880800
2017-02-01,227.529999,228.589996,226.940002,227.619995,213.787903,79117700
2017-02-02,227.619995,228.100006,226.820007,227.770004,213.928772,69657600
2017-02-03,228.820007,229.550003,228.460007,229.339996,215.403397,80563200
2017-02-06,228.869995,229.330002,228.539993,228.929993,215.018295,57790100
2017-02-07,229.380005,229.660004,228.720001,228.940002,215.027695,57931200
2017-02-08,228.940002,229.389999,228.309998,229.240005,215.309464,51566200
2017-02-09,229.240005,230.949997,229.240005,230.600006,216.586807,65955200
2017-02-10,231.000000,231.770004,230.619995,231.509995,217.441498,66015900
2017-02-13,232.080002,233.070007,232.050003,232.770004,218.624969,55182100
2017-02-14,232.559998,233.710007,232.160004,233.699997,219.498444,71109000
2017-02-15,233.449997,235.139999,233.389999,234.919998,220.644287,86785800
2017-02-16,234.949997,235.160004,233.850006,234.720001,220.456467,84722400
2017-02-17,233.949997,235.089996,233.929993,235.089996,220.803970,77204100
2017-02-21,235.520004,236.690002,235.509995,236.490005,222.118896,88946100
2017-02-22,236.020004,236.539993,235.830002,236.279999,221.921646,62115200
2017-02-23,236.880005,236.899994,235.559998,236.440002,222.071915,74615900
2017-02-24,235.460007,236.789993,235.410004,236.740005,222.353714,82381600
2017-02-27,236.639999,237.309998,236.350006,237.110001,222.701218,56515400
2017-02-28,236.669998,236.949997,236.020004,236.470001,222.100098,96961900
2017-03-01,238.389999,240.320007,238.369995,239.779999,225.208954,149158200
2017-03-02,239.559998,239.570007,238.210007,238.270004,223.790726,70246000
2017-03-03,238.169998,238.610001,237.729996,238.419998,223.931625,81974300
2017-03-06,237.500000,238.119995,237.009995,237.710007,223.264771,55391500
2017-03-07,237.360001,237.770004,236.759995,237.000000,222.597885,65103700
2017-03-08,237.339996,237.639999,236.399994,236.559998,222.184616,78168800
2017-03-09,236.699997,237.240005,235.740005,236.860001,222.466400,90683900
2017-03-10,237.970001,238.020004,236.589996,237.690002,223.245941,81991700
2017-03-13,237.619995,237.860001,237.240005,237.809998,223.358673,57256800
2017-03-14,237.179993,237.240005,236.190002,236.899994,222.503952,59880800
2017-03-15,237.559998,239.440002,237.289993,238.949997,224.429382,96081800
2017-03-16,239.110001,239.199997,238.100006,238.479996,223.987976,78344000
2017-03-17,237.750000,237.970001,237.029999,237.029999,223.594589,89002100
2017-03-20,237.029999,237.360001,236.320007,236.770004,223.349350,52537000
2017-03-21,237.470001,237.610001,233.580002,233.729996,220.481628,131809300
2017-03-22,233.770004,234.610001,233.050003,234.279999,221.000458,97569200
2017-03-23,234.279999,235.339996,233.600006,234.029999,220.764664,100410300
2017-03-24,234.380005,235.039993,232.960007,233.860001,220.604263,112504900
2017-03-27,231.929993,233.919998,231.610001,233.619995,220.377869,87454500
2017-03-28,233.270004,235.809998,233.139999,235.320007,221.981522,93483900
2017-03-29,234.990005,235.809998,234.729996,235.539993,222.189041,61950400
2017-03-30,235.470001,236.520004,235.270004,236.289993,222.896545,56737900
2017-03-31,235.899994,236.509995,235.679993,235.740005,222.377731,73733100
2017-04-03,235.800003,236.029999,233.910004,235.330002,221.990952,85546500
2017-04-04,235.000000,235.580002,234.559998,235.479996,222.132416,56466200
2017-04-05,236.259995,237.389999,234.539993,234.779999,221.472153,108800600
2017-04-06,234.940002,236.039993,234.429993,235.440002,222.094757,69135800
2017-04-07,235.149994,236.000000,234.639999,235.199997,221.868301,74412300
2017-04-10,235.360001,236.259995,234.729996,235.339996,222.000397,67615300
2017-04-11,234.899994,235.179993,233.339996,235.059998,221.736267,88045300
2017-04-12,234.740005,234.960007,233.770004,234.029999,220.764664,81864400
2017-04-13,233.639999,234.490005,232.509995,232.509995,219.330795,92880400
2017-04-17,233.110001,234.570007,232.880005,234.570007,221.274033,68405400
2017-04-18,233.720001,234.490005,233.080002,233.869995,220.613693,83225800
2017-04-19,234.520004,234.949997,233.179993,233.440002,220.208084,68699900
2017-04-20,234.149994,235.850006,233.779999,235.339996,222.000397,92572200
2017-04-21,235.250000,235.309998,234.130005,234.589996,221.292892,110389800
2017-04-24,237.179993,237.410004,234.559998,237.169998,223.726654,119209900
2017-04-25,237.910004,238.949997,237.809998,238.550003,225.028427,76698300
2017-04-26,238.509995,239.529999,238.350006,238.399994,224.886948,84702500
2017-04-27,238.770004,238.949997,237.979996,238.600006,225.075592,57410300
2017-04-28,238.899994,238.929993,237.929993,238.080002,224.585098,63532800
2017-05-01,238.679993,239.169998,238.199997,238.679993,225.151047,66882500
2017-05-02,238.839996,238.979996,238.300003,238.770004,225.235947,57375700
2017-05-03,238.770004,238.880005,237.699997,238.479996,224.962402,73137700
2017-05-04,238.830002,238.919998,237.779999,238.759995,225.226547,61462700
2017-05-05,239.190002,239.720001,238.679993,239.699997,226.113251,62001300
2017-05-08,239.750000,239.919998,239.169998,239.660004,226.075531,48385700
2017-05-09,239.960007,240.190002,239.039993,239.440002,225.867981,51363200
2017-05-10,239.389999,239.869995,239.149994,239.869995,226.273605,54293800
2017-05-11,239.350006,239.570007,238.130005,239.380005,225.811401,62358300
2017-05-12,239.089996,239.429993,238.669998,238.979996,225.434036,53912700
2017-05-15,239.470001,240.440002,239.449997,240.300003,226.679245,61918900
2017-05-16,240.639999,240.669998,239.630005,240.080002,226.471695,51241800
2017-05-17,240.080002,240.080002,235.750000,235.820007,222.453186,172174100
2017-05-18,235.729996,237.750000,235.429993,236.770004,223.349350,107047700
2017-05-19,237.330002,239.080002,237.270004,238.309998,224.802032,115011400
2017-05-22,238.899994,239.710007,238.820007,239.520004,225.943451,61010600
2017-05-23,239.949997,240.240005,239.509995,240.050003,226.443420,48341700
2017-05-24,240.320007,240.729996,239.929993,240.610001,226.971680,46927700
2017-05-25,241.199997,242.080002,240.960007,241.759995,228.056458,64071700
2017-05-26,241.539993,241.899994,241.449997,241.710007,228.009308,46629900
2017-05-30,241.339996,241.789993,241.160004,241.500000,227.811218,35201900
2017-05-31,241.839996,241.880005,240.639999,241.440002,227.754623,91796000
2017-06-01,241.970001,243.380005,241.639999,243.360001,229.565781,68962000
2017-06-02,243.419998,244.350006,243.080002,244.169998,230.329880,88666100
2017-06-05,243.970001,244.300003,243.759995,243.990005,230.160095,44698800
2017-06-06,243.339996,243.979996,243.119995,243.210007,229.424271,50375400
2017-06-07,243.600006,243.919998,242.830002,243.660004,229.848801,54144300
2017-06-08,243.770004,244.330002,243.169998,243.779999,229.961990,65950700
2017-06-09,244.089996,245.009995,241.949997,243.410004,229.612976,132256400
2017-06-12,243.130005,243.419998,242.380005,243.360001,229.565781,86108100
2017-06-13,243.979996,244.610001,243.580002,244.550003,230.688370,60067000
2017-06-14,244.860001,244.869995,243.289993,244.240005,230.395905,78602300
2017-06-15,242.679993,243.910004,242.360001,243.770004,229.952576,66464900
2017-06-16,242.770004,242.830002,241.630005,242.639999,230.002808,84553100
2017-06-19,243.589996,244.729996,243.479996,244.660004,231.917603,65123800
2017-06-20,244.250000,244.259995,242.990005,243.009995,230.353531,56906400
2017-06-21,243.460007,243.589996,242.410004,242.949997,230.296646,55977600
2017-06-22,242.960007,243.529999,242.639999,242.839996,230.192368,44148100
2017-06-23,242.910004,243.509995,242.470001,243.130005,230.467270,66986800
2017-06-26,243.899994,244.380005,243.050003,243.289993,230.618942,56700500
2017-06-27,243.039993,243.380005,241.309998,241.330002,228.761017,82247700
2017-06-28,242.500000,243.720001,242.229996,243.490005,230.808517,70042600
2017-06-29,243.660004,243.720001,239.960007,241.350006,228.779968,106949700
2017-06-30,242.279999,242.710007,241.580002,241.800003,229.206543,86820700
2017-07-03,242.880005,243.380005,242.210007,242.210007,229.595200,39153800
2017-07-05,242.630005,243.009995,241.699997,242.770004,230.126022,54427600
2017-07-06,241.889999,242.029999,240.339996,240.550003,228.021637,65400800
2017-07-07,241.210007,242.279999,240.559998,242.110001,229.500397,57972300
2017-07-10,242.110001,242.800003,241.759995,242.369995,229.746841,36663300
2017-07-11,242.369995,242.550003,240.850006,242.190002,229.576218,50354600
2017-07-12,243.300003,244.199997,243.300003,244.009995,231.301437,59610400
2017-07-13,244.020004,244.550003,243.759995,244.419998,231.690079,39471600
2017-07-14,244.419998,245.970001,244.309998,245.559998,232.770706,60262700
2017-07-17,245.470001,245.910004,245.330002,245.529999,232.742279,33531900
